time,name,type,content,scoreXM,scoreSNOW,scoreAVG
05月06日22:02,xs最后的,微博普通,估计trump也没想到，随便发个Twitter，中国市场会这么大反应，美股淡定点，没那么紧张，该涨继续涨！​,0.995567116,0.950471805,0.973019461
05月06日22:02,"陇南政法""",微博官方,外交部回应美对华加征关税：类似情况以前多次出现美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。　　对于trump此番言论，中国外交部发言人耿爽6日在例行记者会上回应称，类似的情况以前多次出现，中方的立场和态度一直非常明确。O外交部回应美对华加征关税：类似情况以前多次出现,1,0.779547054,0.889773527
05月06日22:00,点点808,微博普通,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助https://kefu.weibo.com/faqdetail?id=13216,0.000941314,0.076364536,0.038652925
05月06日21:58,Bruce,微博会员,trump发个Twitter，股票就一片绿了。​,0.584821423,0.732156185,0.658488804
05月06日21:57,"思想火炬""",微博官方,思想微评7447意识形态要闻外交部回应trump威胁要给中国输美商品加税：中方的立场和态度一直非常明确美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。　　对于trump此番言论，中国外交部发言人耿爽6日在例行记者会上回应称，类似的情况以前多次出现，中方的立场和态度一直非常明确。耿爽指出，中美经贸磋商已进行了十轮，取得积极进展。“当务之急，我们还是希望美方能够同中方共同努力，相向而行，争取在相互尊重的基础上达成互利双赢的协议。”　　此外，针对中国国务院副总理刘鹤是否将继续访美的问题，耿爽表示，我们正在了解相关情况，“可以告诉你的是，中方团队正在准备赴美磋商。”O外交部回应“下一轮中美经贸磋商”：中方团队正准备赴美磋商,1,1,1
05月06日21:55,"博古喻今""",微博会员,说起trump的Twitter和股价，这是天要下雨娘要嫁人，挡不住。这老爷子商业交易上真有一套，反复折腾，把神经承受力差的人，几次就打倒。不过对于经过世面，富有定力的成熟的人来说，你闹你的，我坚持我的，美国能不买中国产品吗？这事一年多了，也没出现，相信依然不会有问题，该干嘛干嘛，中国的实力是产业集群和产业配套能力，这个能力在，有什么可怕的？,0.724145662,0.984182635,0.854164149
05月06日21:54,三生石上S,微博普通,受trump的Twitter影响，白糖节后第一天又再低开。从今晚走势看，还是那句话：大概率调整已经结束，三年种植周期的牛市，继续中！​,0.994548366,0.102651685,0.548600026
05月06日21:54,庞亚辉感悟,微博个人,//@尤里阿瓦塔莫洛托维奇波波夫:今天凌晨快两点刷到trumpTwitter的时候，我就在想是不是该全国断网,0.094193397,0.161614255,0.127903826
05月06日21:50,"古明"" s",微博个人,trump当道[汽车之家行业]5月5日，美国总统唐纳德·trump在其Twitter上表示，5月10日起，对价值2000亿美元的中国商品的关税税率从原来的的10%增加至25%。此外，trump的Twitter内容还显示，未来美国或对价值3250亿美元的中国商品征收25%的关税。『trump的推文』实际上，中美贸易争端发酵以来，中美双方的磋商次数已经达到10轮之多，而根据此前释放的消息，中美双方的磋商还会有第11轮。但经过多轮磋商之后，中美双方的谈判仍没有定论。外界认为，此时trump再次在其Twitter上发难，是有意在为接下来的磋商进行施压。『等待出口的中国汽车商品』在今年早些时候，海关总署曾发布2018年中国对美国出口数额达到3.16万亿元人民币（4784.2亿美元），如按照trump在其Twitter上公布的数额计算，那么将有5250亿美元的中国商品将被征收25%的关税。也就是说，在今年几乎所有来自中国的商品或将被纳入征收高额关税的范畴，而在这其中，来自中国的汽车产品或也不能幸免。（文/汽车之家王林）,1,0.999969273,0.999984637
05月06日21:39,99天下6,微博普通,仅因为一条Twitter！是不是要反省自己？！不是不报，时候未到@trump​,0.973138723,0.026296115,0.499717419
05月06日21:37,mzpyx,微博会员,讹诈，开头的谈判美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。如果去年，美国准备制裁，让中国震惊。这么长的时间，该准备好充分的应对手段。打打谈谈，过去如此。现在却被美国打打谈谈。​,0.950756631,0.50341129,0.727083961
05月06日21:37,"走进现在""",微博普通,trump的一则Twitter，A股市场直接趴下，创业板跌幅将近8%，美股就仅仅是下跌一个多点，这就是中美两国资本市场的差距，也反映了两国经济实力的差距。今日看盘​,0.981082269,0.999807846,0.990445057
05月06日21:34,股市温情寒,微博个人,抱歉，此微博已被作者删除。查看帮助：,0.001051466,0.039997283,0.020524375
05月06日21:32,"蓝山拥雪""",微博会员,就2分钟前，trump又发Twitter，态度坚决！～现在是全国股民看Twitter了，广告做的好，不如Twitter好​​​没法子啊，都是逼的​,0.197066069,0.010122668,0.103594369
05月06日21:32,龙溪山庄6,微博个人,trumpdiss詹姆斯在众多人眼中的詹皇，在trump眼中可能并不那么聪明。昨天，trump公开在Twitter上diss了詹姆斯：“詹姆斯刚接受了电视台最蠢的CNN主持人Don,0.999953932,0.9421739,0.971063916
05月06日21:32,Liday,微博普通,今晚去舅哥家吃饭，又吃多了，只走了四圈，没跑步。由于trump咋天晚上发Twitter，加征中国官税，主力顺势砸盘约5%，全部利润一天全消失，美国真历害！​,0.691334114,0.085616315,0.388475215
05月06日21:32,Chill,微博普通,诸葛亮抚琴吓退十万兵trumpTwitter重创千亿股想起16年微博里多少人给希拉里骂的体无完肤多爱这个老头子​,0.966301339,0.069914328,0.518107834
05月06日21:30,AUS当雄,微博会员,//@大革文化命:就因为trump的一条Twitter？所有关于强大的自信呢？,0.999820912,0.998486559,0.999153736
05月06日21:29,21世纪经,微博官方,千股跌停，原来是trumpTwitter要加关税，但是，连全世界的人都知道的事情，为什么封锁消息不让我们知道，我们连知情权都没有？让我们怎么相信你？​,0.000680404,0.500456916,0.25056866
05月06日21:26,"若方之间""",微博普通,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助https://kefu.weibo.com/faqdetail?id=13216,0.000941314,0.076364536,0.038652925
05月06日21:23,孙鸿远30,微博普通,早知道跌3.5万亿，不如那这个钱把Twitter买下来算了，把trump的号注销​,0.01396995,0.025038478,0.019504214
05月06日21:22,"诗诚马"" ",微博普通,现在全球资本市场都在关注一个人，trump有没有发Twitter，玛德全世界被他一个人搅和的不得安宁！​,0.990427212,0.749668884,0.870048048
05月06日21:13,chuny,微博普通,幸亏我们有涨跌停限制，否则trump这一条Twitter和灭霸的那个响指一样，能让市值蒸发一半​,0.905339395,0.001827366,0.45358338
05月06日21:11,"黄-弟"" ",微博达人,记录一下我们这个时代：周末一万多中国‘价值投资机构’浩浩荡荡参加伯克希尔的股东大会，周一trump发条Twitter，这帮人第一时间带头开始砸盘。​,0.996476238,0.99128952,0.993882879
05月06日21:10,磐石的闲话,微博普通,该账号因被投诉违反《微博社区公约》的相关规定，现已无法查看。查看帮助https://kefu.weibo.com/faqdetail?id=13216,0.000941314,0.076364536,0.038652925
05月06日21:08,lanla,微博会员,比特币BTC今天下跌的低点正好回踩了前日的低点5587附近，客观来说走势上并没有完全走坏，今、明两天会有去反抽确认的动作，如果反抽不过5800依旧是减仓的机会，如果反抽过了5800，后续以震荡为主。大环境上今天trumpTwitter发言似乎要再次挑起贸易战，3600支股票有3500支出现了下跌，其中下跌的3500支里面1/3跌停，上证指数下跌200点。综上近期的情况以规避风险对待，充分调整之后才会迎来好的进场机会。,0.999999997,0.791018276,0.895509137
05月06日21:08,比特币资深,微博会员,今天开盘前受trumpTwitter2次发文又要加关税利空消息刺激下，暴跌，这波下跌是货币政策收紧、查配资、高位推股指期货等政策面利空下形成下跌趋势。下跌力度太大，总体下跌仍有低点，仍要控制仓位，后面先去考验年线支撑。缠论分析：高点下来目前只1分趋势下，目前看是一个标准的趋势下，甚至不排除出现第三个1分中枢。总体从高点开始是一个5分走势下，所以，还会多次探明低点过程，当下1分趋势下接近末端，后面再下就有反弹要求了的，但反弹也只是构筑5分中枢过程，没有外力（政策面）作用，反弹也是弱反弹为主。,0.986189039,0.976961848,0.981575444
05月06日21:06,股海一粟8,微博普通,中国这资本市场为美国马首是瞻，特大爷只不过发了个Twitter，立马大跌。咱们试想一下：trump如果想成为超级股神，只要买中国股票，再配个发几个Twitter，就轻松击败索罗斯了。唉，文化不自信是最大悲哀啊。。​​​​,0.994198957,0.999930205,0.997064581
05月06日21:06,牧哥操作笔,微博个人,trump刚刚Twitter说：和中国贸易，每年失去5000亿美元，我们不在会这样了。评论：特不要脸你​,0.971827533,0.808712987,0.89027026
05月06日21:04,"本尊魔咒""",微博个人,trump的Twitter造成大跌。资本市场剧烈跳水。我的销售思路还是不变，超卖。​,0.802683924,0.947340364,0.875012144
05月06日21:02,起个昵称好,微博会员,//@漫步京都2015://@朗朗滴浩爸:胡总，为什么我们总是那么没自信？百度连trump的Twitter都不敢给看，这要多心虚啊？有关trumpTwitter加关税的网页一律打不开！这就是中国人的自信？太丢人，老外看笑话就算了，自己人都开始看笑话了。,0.991299852,0.123853583,0.557576718
05月06日21:01,"胡锡进"" ",微博个人,中国这资本市场为美国马首是瞻，特大爷只不过发了个Twitter，立马大跌。咱们试想一下：trump如果想成为超级股神，只要买中国股票，再配个发几个Twitter，就轻松击败索罗斯了。唉，文化不自信是最大悲哀啊。。​,0.968050815,0.999930205,0.98399051
05月06日20:57,"股禅团长""",微博个人,trump的Twitter跟灭霸打了响指一样，中国就这样还想赢美帝，清仓了好好学习吧​,0.999735992,0.911676782,0.955706387
05月06日20:55,ouwga,微博普通,中国这资本市场为美国马首是瞻，特大爷只不过发了个Twitter，立马大跌。咱们试想一下：trump如果想成为超级股神，只要买中国股票，再配个发几个Twitter，就轻松击败索罗斯了。唉，文化不自信是最大悲哀啊～​,0.968050815,0.999930205,0.98399051
05月06日20:55,文玩玉石姐,微博会员,今天gp受trumptute影响，gp直接利空下调，影响之大，罕有。经济真的就这样弱不经风嘛！咱们不是都强大了嘛，偷税罚款随随便便就缴8个多亿，好像也没啥感觉，像烧阴票一样容易，咋就受trump一个Twitter就影响这么大了，纳闷！2西安·金花路沿线​,0.277164352,0.003311372,0.140237862
05月06日20:55,"古城神鹰""",微博普通,美国或对5250亿美元中国商品收25%关税5月5日，美国总统唐纳德·trump在其Twitter上表示，5月10O美国或对5250亿美元中国商品收25%关税（分享自@汽车之家）​,0.998268358,0.935667127,0.966967742
05月06日20:53,"蒗小花"" ",微博普通,trump——一条Twitter引发的血案​,0.973138723,0.759065376,0.866102049
05月06日20:53,风吹裤裆毛,微博普通,trump——一条Twitter引发的血案​,0.973138723,0.759065376,0.866102049
05月06日20:53,卡卡股票通,微博普通,trump——一条Twitter引发的血案​,0.973138723,0.759065376,0.866102049
05月06日20:53,李大仁12,微博普通,trump——一条Twitter引发的血案​,0.973138723,0.759065376,0.866102049
05月06日20:53,"天津肥侠""",微博普通,trump——一条Twitter引发的血案​,0.973138723,0.759065376,0.866102049
05月06日20:53,马航370,微博普通,trump——一条Twitter引发的血案​,0.973138723,0.759065376,0.866102049
05月06日20:38,加夫德润滑,微博普通,抱歉，此微博已被作者删除。查看帮助：,0.001051466,0.039997283,0.020524375
05月06日20:36,房产的那些,微博个人,股市十年VS地产十年trump的Twitter＝灭霸[捂脸]2北京·四惠​,0.021681902,0.066363051,0.044022477
05月06日20:35,Tomat,微博普通,明天还搞不？//@钱皓:trump的Twitter杀伤力巨大,0.195225911,0.051122623,0.123174267
05月06日20:35,司馬子瀟瀟,微博个人,trump的Twitter和股价，这是天要下雨娘要嫁人，挡不住。这老爷子商业交易上真有一套，反复折腾，把神经承受力差的人，几次就打倒。不过对于经过世面，富有定力的成熟的人来说，你闹你的，我坚持我的，美国能不买中国产品吗？一年多了没出现，相信依然不会有问题，该干嘛干嘛，中国的实力是产业集群和产业配套能力，这个能力在，怕什么？你闹是你的事，有没有定力是我们的事,0.905868516,0.996470234,0.951169375
05月06日20:32,大秦手机壳,微博官方,外交部回应下一轮中美经贸磋商：中方团队正准备赴美磋商据@环球网美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。对于trump此番言论，中国外交部发言人耿爽6日在例行记者会上回应称，类似的情况以前多次出现，中方的立场和态度一直非常明确。耿爽指出，中美经贸磋商已进行了十轮，取得积极进展。“当务之急，我们还是希望美方能够同中方共同努力，相向而行，争取在相互尊重的基础上达成互利双赢的协议。”此外，针对中国国务院副总理刘鹤是否将继续访美的问题，耿爽表示，我们正在了解相关情况，“可以告诉你的是，中方团队正在准备赴美磋商。”,1,0.999999999,1
05月06日20:28,"抚州发布""",微博官方,trump一条Twitter，大A千股暴跌，3.4万亿灰飞烟灭，今天被埋了​,0.140096596,0.913332935,0.526714765
05月06日20:24,"馳蓄姝初""",微博普通,trump一条Twitter蒸发几千亿，一句话吓成这样呢，是人家强大呢还是我们不自信呢。2包头·铁西​,0.997265207,0.717999476,0.857632342
05月06日20:24,旧日足迹1,微博普通,trump那厮又开始发Twitter了​,0.640132845,0.059690015,0.34991143
05月06日20:20,股海东方不,微博个人,trumpTwitter又加关税，这个特不靠谱，支持祖国好好修理这个家伙，给人一种他妈特贱的感觉2六安​,0.134118257,0.082997188,0.108557723
05月06日20:20,白羊座的萱,微博普通,记住trump先生，深夜发Twitter的一天。这使我想起驻外使馆被炸、南海边战机摩擦…2温州·温州站​,0.544559125,0.025198173,0.284878649
05月06日20:16,老九哥实盘,微博普通,金融圈慕洋犬多没办法，今天trump一个Twitter搞死了大半股民，真是耻辱的一天​,0.006023773,0.318793838,0.162408806
05月06日20:15,"冰水若寒""",微博普通,(围观)窝轮情报局​今日话题黑天鹅来袭，后市行情你如何看？五一前从日k来看本以为它会一直震荡，但没想到昨晚trump的一条Twitter为导火线，导致千股跌停。中美贸易战，给了市场回调的一个机会，如果能稳住，轻仓进场其实也不错的。腾讯看日线370是个支撑位，今日盘中也看到很多建仓的身影，越跌越买。虽说这个时候建仓有点激进，但因为这是消息导致的大幅跳空低开，止损若能处理好，做个短期的波段问题不是很大。但不管怎么说这几天的行情走势很重要，需要多加留意。,1,0.999999822,0.999999911
05月06日20:07,"晴语倪儿""",微博普通,trump这老杂毛发个Twitter，中国千股跌停！2天津​,0.000482203,0.027519008,0.014000605
05月06日20:04,夏天的雪之,微博普通,今天大盘这一跌真的是很凶，集合竞价一结束，大脑里浮现出很多可能。我就想道值是大阳没跌啊，2980点附近的强支撑竟然用跳空的形式就给干掉了，就因为trump发了个Twitter吗？然后想到两个字“合力”。2018年为什么跌一年我想很多人都会归结于trump发动的贸易战，吃了一年的亏了，大资金，小资金都想避险。这个险被公认是trump，所以集合竞价散户参与不了，这跳空就不难理解是什么体量的资金的合力了，开盘后的逐步下跌，我想就是大资金还想继续出货避险，和小资金形成了合力，就这样创造了今天的大跳空和大阴线。盘中也有小规模阻击，应该就是自信的武林高手在尝试接用电磁炮发射的飞刀吧！消息产生的合力大盘会怎么消化呢？我想还是消息，会有N个消息把一致看空的人慢慢的拉回到多头阵营！政治力量和大多数人的赌徒本性，但就算两者具备，个人感觉还是难以改变趋势的力量涨也只是各种反弹而已吧！,1,1,1
05月06日20:03,泰然处之1,微博普通,昨天（5月5日），美国总统唐纳德·trump发布Twitter：5月10日起，美国将对价值2000亿美元的中国商品的关税税率进行调整，从原来的的10%增加至25%。此外，未来美国或对价值3250亿美元的中国商品征收25%的关税。然而今天中国的官媒貌似都没反应，看来美帝国主义下的只是小毛毛雨了。​,0.99999997,0.999119605,0.999559787
05月06日20:02,"小麻菇说""",微博普通,感觉trump才是灭霸本霸！一条Twitter一片绿，几万个亿一夜间就没了。我们的复仇者在哪里？快来加油呀！​,0.999924542,0.747286689,0.873605615
05月06日20:00,Lao白同,微博普通,//@钱皓:trump的Twitter杀伤力巨大,0.883041741,0.396490366,0.639766053
05月06日19:59,司馬子瀟瀟,微博个人,trump凌晨发了一双Twitter，就把大Ａ推成仄样,0.027805478,0.074059581,0.050932529
05月06日19:58,Alpha,微博普通,一条Twitter，短短两个小时，3万亿的A股市值顿时灰飞烟灭，人均损失3万元。看到股价下跌，心中说不出的苦。本以为靠着股票能挣点小钱呢，没想到居然赔了不少。众所周知，中美贸易谈判破局，trump决定对中国2000亿商品加收商品税，可想而知，中国需要经受多大的压力。本来两国谈判朝着稳中向好吗，谁想到居然会成为这个样子，不过这也符合trump衣一贯的风格。心情这子啊一点点的平复，心里也不短安慰自己，。投资有风险，赔钱的不止我自己，想开点。从这个事件说明，中国故事以及管理者至今还不成熟，市场需要培育和维护。前段时间还大谈价值投资，没想到眨眼功夫唏嘘一片。再这样背景之下，是很难赚钱的。赔的有点多，决定以后再也不玩股票了，太伤心了。股民今日啥心情O作为股民，现在看盘的你是什么心情?,0.911700254,0.999989273,0.955844763
05月06日19:58,Alpha,微博普通,一条Twitter，短短两个小时，3万亿的A股市值顿时灰飞烟灭，人均损失3万元。看到股价下跌，心中说不出的苦。本以为靠着股票能挣点小钱呢，没想到居然赔了不少。众所周知，中美贸易谈判破局，trump决定对中国2000亿商品加收商品税，可想而知，中国需要经受多大的压力。本来两国谈判朝着稳中向好吗，谁想到居然会成为这个样子，不过这也符合trump衣一贯的风格。心情这子啊一点点的平复，心里也不短安慰自己，。投资有风险，赔钱的不止我自己，想开点。从这个事件说明，中国故事以及管理者至今还不成熟，市场需要培育和维护。前段时间还大谈价值投资，没想到眨眼功夫唏嘘一片。再这样背景之下，是很难赚钱的。赔的有点多，决定以后再也不玩股票了，太伤心了。股民今日啥心情O作为股民，现在看盘的你是什么心情?,0.911700254,0.999989273,0.955844763
05月06日19:58,"束竹醉"" ",微博个人,作为一个普普通通的散户，今天实在是看不下去了，今天走势跌成这个熊样了不亚于国内金融界的耻辱，我们不是不赞成下跌，也不惧怕下跌，但是我们反对这种因为远在千里之外的米国总统trump的一条Twitter而引发的非理性恐慌式下跌，建议证监会将今日作为一条警示写进教科书，同时严查今日配合演出的大幅做空的金融走狗们，这类人远比操作股价上涨的人要可恶一万倍，建议证监会通过大数据严查今天非理性做空的那帮走狗，这于没有底线的汉奸有啥区别，既然非理性上涨要查，同样非理性下跌也要严查，这样才是公平正义。,0.999999628,0.006304611,0.503152119
05月06日19:52,"束竹醉"" ",微博个人,trump一条Twitter吓崩了一个版块Otrump一条Twitter吓崩了一个版块（分享自@狐说小剧场）原来就这？​,0.997188537,0.77899791,0.888093223
05月06日19:50,"寇玉良"" ",微博普通,trump只是发了一条Twitter，怎么就把我们吓着了，怎么顶不住了吗，,0.188903016,0.178419593,0.183661304
05月06日19:39,睡懒觉的小,微博普通,股民今日啥心情应该把trump的Twitter给黑了​,0.291015249,0.965056444,0.628035846
05月06日19:33,"马牧之"" ",微博个人,千股涨停的理由美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。5月6日，A股主要股指悉数重挫。沪指大跌超5%，盘中一度失守2900点，创业板指跌破1500点，各板块全线杀跌。两市再现千股跌停行情，翻红个股仅100余只。截至收盘，沪指下跌5.58%，报收2906点；深成指下跌7.56%，报收8943点；创业板指下跌7.94%，报收1494点。立夏之日，A股市值下跌3.45万亿。记得《大明王朝1566》结尾时，借暮年嘉靖帝之口对其皇孙说道：“别人答应你的事都算不得数，只有你自己做主的事才能算数”，A股与关税争议的事儿，再起波澜。,0.999976823,0.000432568,0.500204696
05月06日19:33,违背的青春,微博普通,被trump一个Twitter打败了​,0.883041741,0.534427077,0.708734409
05月06日19:31,湖畔游子4,微博普通,真没想到谈了这么久的毛衣战仍有这么大的杀伤力！来得太突然，大大超出预期，最近这几个月人人都以为差不多谈妥了，都在向好的方向发展，没想到冷不丁地trump来这么一下Twitter，市场就容易出现恐慌了​,0.999860812,0.381796656,0.690828734
05月06日19:31,比特币区块,微博个人,炒gu，能不能发财，我不知道，反正灭覇trump，一条Twitter就会引得千gu大跌。炒币，只炒比特币，肯定可以发财，一人必需10个以上，做等100万美金一个！比特币区块链​,0.947132836,0.011273482,0.479203159
05月06日19:30,wellg,微博达人,封锁trump的Twitter消息是不是掩耳盗铃​,0.85698066,0.424020291,0.640500475
05月06日19:30,乱舞火柴炮,微博普通,//@大革文化命:你可怕吗？//@wxflda:所谓自信更像是夜行人哼小调儿，给自己壮胆！想想也是，官员的财产存在人家那里，哪有真自信！逼急了，老美要冻结官员财产的。那才真是可怕！//@大革文化命:就因为trump的一条Twitter？所有关于强大的自信呢？,0.871383776,0.999997009,0.935690392
05月06日19:25,21世纪经,微博官方,个股跌幅排名到1200最少都还是-9.5%的，太惨了，实际上已经是千股跌停​,0.001567417,0.061729206,0.031648311
05月06日19:24,币界小学生,微博普通,周一真是期待又恐惧上一次周一龙把巴黎圣母院烧了这周一trump一条Twitter，我A闪崩还是静静看804权力的游戏​,0.999997732,0.944097608,0.97204767
05月06日19:22,交易员小侠,微博个人,美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。（大嘴巴又开始了…）​,0.999638159,0.03028831,0.514963234
05月06日19:20,sourc,微博普通,trump一条Twitter加关税，我国一天之间就损失了相当于30个万华集团或150个玲珑轮胎或600个道恩股份的产值。​,0.604399532,0.504709463,0.554554498
05月06日19:17,共勉得而不,微博会员,美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。（大盘大跌的原因）​,0.999032196,0.041875092,0.520453644
05月06日19:16,但愿人长久,微博会员,trump一条Twitter，把沪指吓跌到3000点以下​,0.780991791,0.218378739,0.499685265
05月06日19:15,我是李金发,微博会员,衢检分享外交部回应“下一轮中美经贸磋商”：中方团队正在准备赴美磋商据@环球网美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。对于trump此番言论，中国外交部发言人耿爽6日在例行记者会上回应称，类似的情况以前多次出现，中方的立场和态度一直非常明确。耿爽指出，中美经贸磋商已进行了十轮，取得积极进展。“当务之急，我们还是希望美方能够同中方共同努力，相向而行，争取在相互尊重的基础上达成互利双赢的协议。”此外，针对中国国务院副总理刘鹤是否将继续访美的问题，耿爽表示，我们正在了解相关情况，“可以告诉你的是，中方团队正在准备赴美磋商。”,1,1,1
05月06日19:11,郑伯涵的微,微博个人,trump发个Twitter算个屁呀。​,0.926886791,0.360521056,0.643703923
05月06日19:10,"蝴蝶寒霜""",微博普通,2018年6.19trump发了个Twitter，千股跌停，今天早上trump又发了个Twitter，历史又重新上演。2郑州​,0.000588781,0.604473887,0.302531334
05月06日19:09,CV_Mi,微博会员,trump的Twitter，灭霸的响指谢你大爷💣💣💣​,0.995877148,0.030501841,0.513189495
05月06日19:07,外汇黄金分,微博个人,今天千股跌停，什么技术面基本面国家政策鼓励统统失效，还不如trump的一条Twitter。​,0.005932742,0.984494219,0.49521348
05月06日19:04,"石求"" s",微博个人,观察者网报道：美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。​,0.99707499,0.19646607,0.59677053
05月06日18:54,"娇头銮峨""",微博普通,"据美国中文报消息，美国总统trump于5月5日发布Twitter称，从下星期五开始，美国对中国2000亿美元的商品关税将从目前的10%增至25%。尽管此前华盛顿一再声称与中方的贸易谈判进展顺利，但耿直boytrump却自认为与中国的贸易协议,​",0.999939268,0.243292866,0.621616067
05月06日18:52,"趋势部队""",微博个人,今天还有几个人说牛市？一个月前，人们嘴里都在说，感觉好到牛都能被吹起。可怕，我们都被牵着鼻子走，无形的背后控制着布局，影响着舆论。今后几天，trump的Twitter和表态很关键，要知道，他只不过是生意人，利益达到了可能就改变说辞，至少觉得，谈判团已输了一局。​,0.992489214,0.954475339,0.973482276
05月06日18:52,八零后的C,微博普通,个人原因确实很少上微博，精力有限。今天指数暴跌，不要把下跌怪罪于trump的Twitter，从图形上来说其实在5月1号前已很明显要继续下跌。我依然还是那个大空头，目前操作思路还是下跌途中适当做反弹或休息，从4月8号到4月22号中间一直是给跑路的机会，大方向上依然看跌，牛市尚早，需要大级别的调整才行​,0.99997467,0.73414323,0.86705895
05月06日18:50,山上睡只兔,微博普通,川普言出法随//@钱皓:trump的Twitter杀伤力巨大,0.977119347,0.926247307,0.951683327
05月06日18:48,司馬子瀟瀟,微博个人,//@大革文化命:你可怕吗？//@wxflda:所谓自信更像是夜行人哼小调儿，给自己壮胆！想想也是，官员的财产存在人家那里，哪有真自信！逼急了，老美要冻结官员财产的。那才真是可怕！//@大革文化命:就因为trump的一条Twitter？所有关于强大的自信呢？,0.871383776,0.999997009,0.935690392
05月06日18:47,呆湾南蛮子,微博普通,trump的Twitter杀伤力巨大,0.809068384,0.447678459,0.628373421
05月06日18:46,21世纪经,微博官方,trump一篇Twitter，吓尿了,0.883041741,0.111056469,0.497049105
05月06日18:43,"钱皓"" s",微博个人,外交部回应“下一轮中美经贸磋商”：中方团队正准备赴美磋商美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。　　对于trump此番言论，中国外交部发言人耿爽6日在例行记者会上回应称，类似的情况以前多次出现，中方的立场和态度一直非常明确。耿爽指出，中美经贸磋商已进行了十轮，取得积极进展。“当务之急，我们还是希望美方能够同中方共同努力，相向而行，争取在相互尊重的基础上达成互利双赢的协议。”　　此外，针对中国国务院副总理刘鹤是否将继续访美的问题，耿爽表示，我们正在了解相关情况，“可以告诉你的是，中方团队正在准备赴美磋商。”O外交部回应“下一轮中美经贸磋商”：中方团队正准备赴美磋商（记者李司坤）http://mapi/75b1a75fly1g2roh2oi20j20dw092gm8,1,1,1
05月06日18:39,心有多大梦,微博普通,真他妈酸爽啊，trump老爷爷一句Twitter，我大A直接爆炸1万亿2芜湖·黄山西路​,0.502274329,0.989401275,0.745837802
05月06日18:37,"霁虹飞雪""",微博普通,他狂任他狂，清风拂山岗。他横任他横，明月照大江。中美贸易谈判，决不会那么轻松。中美贸易战，也绝非就这么轻易结束。@美国总统trump当地时间周日(5月5日)发Twitter称，从本周五(5月10日)开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。​,0.999999704,0.996754012,0.998376858
05月06日18:37,思考让人快,微博普通,价值投资@证监会发布@新华网@新浪财经@人民日报@紫光阁今天大跌，其实有很多原因，也有很多巧合。但有些人非要跑出来将trump的Twitter捧成了下跌的元凶，这种行为或别有用心。但心理要准备好trump贸易谈判搞拉锯。稳住则必胜。​,0.999667007,0.978265713,0.98896636
05月06日18:35,老北风拂面,微博普通,取得了积极进展?美国总统trump当地时间周日（5月5日）通过Twitter称，从本周五（5月10日）开始，美国对中国价值2000亿美元的输美商品所征收的关税将从目前的10%增加到25%。​,0.999848075,0.954642046,0.97724506
05月06日18:32,"猎人小乖""",微博会员,TwitterTWTR阎王爷赶紧派黑白无常收了trump，已经活了七十几了，还瞎蹦哒。​,0.247494829,0.611317631,0.42940623
05月06日18:31,股海东方不,微博个人,真没想到谈了这么久的毛衣战仍有这么大的杀伤力！来得太突然，大大超出预期，最近这几个月人人都以为差不多谈妥了，都在向好的方向发展，没想到冷不丁地trump来这么一下Twitter，市场就容易出现恐慌了​,0.999860812,0.381796656,0.690828734
05月06日18:29,美利坚合众,微博会员,封锁消息就是不对！为什么没有知情权？//@酒中自有真趣:我很想相信你，可是你自己大早上发的那篇关于trumpTwitter加关税的微博都被和谐掉了。现在连全世界的人都知道的事情都试图封锁消息不让人民知道，我们连知情权都没有，让我怎么相信你。,0.858643998,0.56530692,0.711975459
05月06日18:28,"胡锡进"" ",微博个人,一条Twitter一片绿，trump就是灭霸​,0.953124646,0.175194174,0.56415941
